,date,180001.IB,180005.IB,180019.IB,190003.IB,160023.IB,190002.IB,value
93,2020-05-21,-53.424526623789234,-21.67739044062465,5.405166645054475,10.251389084374537,5.087033416846633,-30.425369785511705,-84.78369770364995
94,2020-05-22,-53.4756993912074,-21.778905392268335,5.435557004138996,10.255850808298264,5.113471230231003,-30.41897681970067,-84.86870256050815
95,2020-05-25,-53.3930379976289,-21.694490212894827,5.411289332042805,10.245800008694019,5.093377825200522,-30.41041055060348,-84.74747159518986
96,2020-05-26,-53.31951507133022,-21.61942706987669,5.388406874834539,10.232773369327441,5.072522743960366,-30.395461349470363,-84.64070050255492
97,2020-05-27,-53.12712400947115,-21.544552831725756,5.3773268394072895,10.213763101651411,5.061145661473287,-30.382364442599922,-84.40180568126485
98,2020-05-28,-53.152444598537656,-21.578507149177426,5.384835586954468,10.217675544355227,5.066882347466521,-30.38028250260993,-84.4418407715488
99,2020-05-29,-53.15211542605706,-21.604431971868692,5.3968439970933195,10.216200509993211,5.077089595685307,-30.379268727232706,-84.44568202238662
100,2020-06-01,-53.15663998321316,-21.599594515074788,5.388133569288842,10.216811952926173,5.0724562449970865,-30.38853655091879,-84.46736928199465
101,2020-06-02,-52.96378228251744,-21.477833632646632,5.359476255379773,10.192684564950012,5.044292490698352,-30.36578219741056,-84.2109448015465
102,2020-06-03,-52.71689049474599,-21.443460357412405,5.3320179334152344,10.171396876091226,5.018537334679135,-30.33643530059033,-83.97483400856314
103,2020-06-04,-52.63585476428735,-21.36361419127716,5.320165589297006,10.155383284760884,5.00765973346376,-30.32077536389823,-83.83703571194108
104,2020-06-05,-52.57756821064641,-21.308578772164577,5.3130259269732205,10.145515620454253,4.998873561505289,-30.2938476846629,-83.72257955854111
105,2020-06-08,-52.631150628589815,-21.341740364576882,5.330146229773126,10.151062092387471,5.0125250481652355,-30.30286059708266,-83.78201821992353
106,2020-06-09,-52.67961755207999,-21.34635402716991,5.3320320272813975,10.157567085049209,5.013085381368004,-30.30669904448291,-83.8299861300342
107,2020-06-10,-52.626598617763044,-21.336979241716573,5.332738394972681,10.150115568705717,5.0134128632338575,-30.305588559661985,-83.77289959222935
108,2020-06-11,-52.666679975884534,-21.36409997847411,5.348402854907593,10.152568555270113,5.025734746075128,-30.31372964734621,-83.81780344545203
109,2020-06-12,-52.694525825091254,-21.377276875566736,5.355330936487812,10.156546674754363,5.0299448143655665,-30.329183776985342,-83.8591640520356
110,2020-06-15,-52.69968576436965,-21.351902516051172,5.351681255983429,10.157052466013724,5.028626982502511,-30.343125878214135,-83.85735345413528
